id,league_id,season_id,stage_id,round_id,group_id,aggregate_id,venue_id,referee_id,localteam_id,visitorteam_id,winner_team_id,weather_report,commentaries,attendance,pitch,details,neutral_venue,winning_odds_calculated,formations,scores,time,coaches,standings,assistants,leg,colors,deleted,is_placeholder
8636002,732,892,1733,28695,185,,187154,18783,18702,18562,18702,"{'code': 'clouds', 'type': 'broken clouds', 'icon': 'https://cdn.sportmonks.com/images/weather/04d.png', 'temperature': {'temp': 61.7, 'unit': 'fahrenheit'}, 'clouds': '75%', 'humidity': '48%', 'wind': {'speed': '6.71 m/s', 'degree': 110}}",True,78011,Good,,False,True,"{'localteam_formation': '4-2-3-1', 'visitorteam_formation': '4-1-4-1'}","{'localteam_score': 5, 'visitorteam_score': 0, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '2-0', 'ft_score': '5-0', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-14 15:00:00', 'date': '2018-06-14', 'time': '15:00:00', 'timestamp': 1528988400, 'timezone': 'UTC'}, 'minute': 90, 'second': 52, 'added_time': 3, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 896300, 'visitorteam_coach_id': 896807}","{'localteam_position': 1, 'visitorteam_position': 2}","{'first_assistant_id': 18342, 'second_assistant_id': 18423, 'fourth_official_id': 13477}",1/1,,False,False
8636003,732,892,1733,28695,185,,275980,15767,18546,15251,15251,"{'code': 'clouds', 'type': 'scattered clouds', 'icon': 'https://cdn.sportmonks.com/images/weather/03d.png', 'temperature': {'temp': 59, 'unit': 'fahrenheit'}, 'clouds': '40%', 'humidity': '55%', 'wind': {'speed': '20.13 m/s', 'degree': 270}}",True,27015,,,False,True,"{'localteam_formation': '4-2-3-1', 'visitorteam_formation': '4-4-2'}","{'localteam_score': 0, 'visitorteam_score': 1, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-0', 'ft_score': '0-1', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-15 12:00:00', 'date': '2018-06-15', 'time': '12:00:00', 'timestamp': 1529064000, 'timezone': 'UTC'}, 'minute': 90, 'second': 7, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 474336, 'visitorteam_coach_id': 472158}","{'localteam_position': 2, 'visitorteam_position': 2}","{'first_assistant_id': 12732, 'second_assistant_id': 12734, 'fourth_official_id': 16781}",1/1,,False,False
8636004,732,892,1733,28695,186,,187159,14516,18551,18652,18652,,True,62548,,,False,True,"{'localteam_formation': '4-2-3-1', 'visitorteam_formation': '4-1-4-1'}","{'localteam_score': 0, 'visitorteam_score': 1, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-0', 'ft_score': '0-1', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-15 15:00:00', 'date': '2018-06-15', 'time': '15:00:00', 'timestamp': 1529074800, 'timezone': 'UTC'}, 'minute': 90, 'second': 2, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 474402, 'visitorteam_coach_id': 474615}","{'localteam_position': 3, 'visitorteam_position': 4}","{'first_assistant_id': 12806, 'second_assistant_id': 12882, 'fourth_official_id': 18725}",1/1,,False,False
8636005,732,892,1733,28695,186,,20259,15289,18701,18710,,"{'code': 'clouds', 'type': 'broken clouds', 'icon': 'https://cdn.sportmonks.com/images/weather/04d.png', 'temperature': {'temp': 78.8, 'unit': 'fahrenheit'}, 'clouds': '75%', 'humidity': '74%', 'wind': {'speed': '4.47 m/s', 'degree': 250}}",True,43866,,,False,True,"{'localteam_formation': '4-4-2', 'visitorteam_formation': '4-3-3'}","{'localteam_score': 3, 'visitorteam_score': 3, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '2-1', 'ft_score': '3-3', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-15 18:00:00', 'date': '2018-06-15', 'time': '18:00:00', 'timestamp': 1529085600, 'timezone': 'UTC'}, 'minute': 90, 'second': 1, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 896314, 'visitorteam_coach_id': 523971}","{'localteam_position': 1, 'visitorteam_position': 2}","{'first_assistant_id': 15290, 'second_assistant_id': 15291, 'fourth_official_id': 23394}",1/1,,False,False
8636006,732,892,1733,28695,187,,8869,28655,18647,18730,18647,,True,41279,,,False,True,"{'localteam_formation': '4-3-3', 'visitorteam_formation': '4-4-1-1'}","{'localteam_score': 2, 'visitorteam_score': 1, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-0', 'ft_score': '2-1', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-16 10:00:00', 'date': '2018-06-16', 'time': '10:00:00', 'timestamp': 1529143200, 'timezone': 'UTC'}, 'minute': 90, 'second': 31, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 474616, 'visitorteam_coach_id': 474437}","{'localteam_position': 1, 'visitorteam_position': 2}","{'first_assistant_id': 22331, 'second_assistant_id': 22330, 'fourth_official_id': 11747}",1/1,,False,False
8636007,732,892,1733,28695,188,,1609,18671,18644,18635,,"{'code': 'clouds', 'type': 'few clouds', 'icon': 'https://cdn.sportmonks.com/images/weather/02d.png', 'temperature': {'temp': 90.75, 'unit': 'fahrenheit'}, 'clouds': '20%', 'humidity': '18%', 'wind': {'speed': '4.16 m/s', 'degree': 282.51}}",True,44190,,,False,True,"{'localteam_formation': '4-2-3-1', 'visitorteam_formation': '4-4-1-1'}","{'localteam_score': 1, 'visitorteam_score': 1, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '1-1', 'ft_score': '1-1', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-16 13:00:00', 'date': '2018-06-16', 'time': '13:00:00', 'timestamp': 1529154000, 'timezone': 'UTC'}, 'minute': 90, 'second': 6, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 456014, 'visitorteam_coach_id': 474555}","{'localteam_position': 1, 'visitorteam_position': 2}","{'first_assistant_id': 19365, 'second_assistant_id': 16877, 'fourth_official_id': 14905}",1/1,,False,False
8636008,732,892,1733,28695,187,,186515,13616,18775,18583,18583,"{'code': 'clear', 'type': 'clear sky', 'icon': 'https://cdn.sportmonks.com/images/weather/01d.png', 'temperature': {'temp': 63.98, 'unit': 'fahrenheit'}, 'clouds': '0%', 'humidity': '58%', 'wind': {'speed': '8.5 m/s', 'degree': 17.5062}}",True,40502,,,False,True,"{'localteam_formation': '4-2-3-1', 'visitorteam_formation': '4-2-3-1'}","{'localteam_score': 0, 'visitorteam_score': 1, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-0', 'ft_score': '0-1', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-16 16:00:00', 'date': '2018-06-16', 'time': '16:00:00', 'timestamp': 1529164800, 'timezone': 'UTC'}, 'minute': 90, 'second': 14, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 474849, 'visitorteam_coach_id': 474444}","{'localteam_position': 2, 'visitorteam_position': 2}","{'first_assistant_id': 13617, 'second_assistant_id': 15783, 'fourth_official_id': 15782}",1/1,,False,False
8636009,732,892,1733,28695,188,,186514,13477,18588,18737,18588,"{'code': 'clear', 'type': 'clear sky', 'icon': 'https://cdn.sportmonks.com/images/weather/01d.png', 'temperature': {'temp': 66.2, 'unit': 'fahrenheit'}, 'clouds': '0%', 'humidity': '63%', 'wind': {'speed': '4.47 m/s', 'degree': 340}}",True,31136,,,False,True,"{'localteam_formation': '4-2-3-1', 'visitorteam_formation': '4-2-3-1'}","{'localteam_score': 2, 'visitorteam_score': 0, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '1-0', 'ft_score': '2-0', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-16 19:00:00', 'date': '2018-06-16', 'time': '19:00:00', 'timestamp': 1529175600, 'timezone': 'UTC'}, 'minute': 90, 'second': 9, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 896785, 'visitorteam_coach_id': 474749}","{'localteam_position': 3, 'visitorteam_position': 3}","{'first_assistant_id': 13471, 'second_assistant_id': 12846, 'fourth_official_id': 11710}",1/1,,False,False
8636010,732,892,1733,28695,189,,219226,14013,18598,18873,18873,"{'code': 'clear', 'type': 'clear sky', 'icon': 'https://cdn.sportmonks.com/images/weather/01d.png', 'temperature': {'temp': 73.4, 'unit': 'fahrenheit'}, 'clouds': '0%', 'humidity': '27%', 'wind': {'speed': '13.42 m/s', 'degree': 320}}",True,41432,,,False,True,"{'localteam_formation': '3-4-2-1', 'visitorteam_formation': '4-2-3-1'}","{'localteam_score': 0, 'visitorteam_score': 1, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-0', 'ft_score': '0-1', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-17 12:00:00', 'date': '2018-06-17', 'time': '12:00:00', 'timestamp': 1529236800, 'timezone': 'UTC'}, 'minute': 90, 'second': 38, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 1452826, 'visitorteam_coach_id': 7714354}","{'localteam_position': 3, 'visitorteam_position': 4}","{'first_assistant_id': 14014, 'second_assistant_id': 14015, 'fourth_official_id': 30462}",1/1,,False,False
8636011,732,892,1733,28695,190,,187154,23415,18660,18576,18576,"{'code': 'clear', 'type': 'clear sky', 'icon': 'https://cdn.sportmonks.com/images/weather/01d.png', 'temperature': {'temp': 76.55, 'unit': 'fahrenheit'}, 'clouds': '0%', 'humidity': '33%', 'wind': {'speed': '6.71 m/s', 'degree': 120}}",True,78011,,,False,True,"{'localteam_formation': '4-2-3-1', 'visitorteam_formation': '4-2-3-1'}","{'localteam_score': 0, 'visitorteam_score': 1, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-1', 'ft_score': '0-1', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-17 15:00:00', 'date': '2018-06-17', 'time': '15:00:00', 'timestamp': 1529247600, 'timezone': 'UTC'}, 'minute': 90, 'second': 6, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 896295, 'visitorteam_coach_id': 896292}","{'localteam_position': 1, 'visitorteam_position': 2}","{'first_assistant_id': 23416, 'second_assistant_id': 23417, 'fourth_official_id': 27445}",1/1,,False,False
8636012,732,892,1733,28695,189,,219227,15641,18704,18708,,"{'code': 'clouds', 'type': 'few clouds', 'icon': 'https://cdn.sportmonks.com/images/weather/02d.png', 'temperature': {'temp': 70.93, 'unit': 'fahrenheit'}, 'clouds': '12%', 'humidity': '51%', 'wind': {'speed': '6.06 m/s', 'degree': 100}}",True,43109,,,False,True,"{'localteam_formation': '4-3-3', 'visitorteam_formation': '4-2-3-1'}","{'localteam_score': 1, 'visitorteam_score': 1, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '1-0', 'ft_score': '1-1', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-17 18:00:00', 'date': '2018-06-17', 'time': '18:00:00', 'timestamp': 1529258400, 'timezone': 'UTC'}, 'minute': 90, 'second': 29, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 474720, 'visitorteam_coach_id': 474706}","{'localteam_position': 2, 'visitorteam_position': 2}","{'first_assistant_id': 12690, 'second_assistant_id': 13399, 'fourth_official_id': 31500}",1/1,,False,False
8636013,732,892,1733,28695,190,,186516,24618,18564,18567,18564,,True,42300,,,False,True,"{'localteam_formation': '4-4-2', 'visitorteam_formation': '4-3-3'}","{'localteam_score': 1, 'visitorteam_score': 0, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-0', 'ft_score': '1-0', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-18 12:00:00', 'date': '2018-06-18', 'time': '12:00:00', 'timestamp': 1529323200, 'timezone': 'UTC'}, 'minute': 90, 'second': 13, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 474427, 'visitorteam_coach_id': 1552218}","{'localteam_position': 2, 'visitorteam_position': 3}","{'first_assistant_id': 24619, 'second_assistant_id': 21315, 'fourth_official_id': 31508}",1/1,,False,False
8636014,732,892,1733,28695,191,,20259,24137,18743,18717,18743,"{'code': 'clouds', 'type': 'broken clouds', 'icon': 'https://cdn.sportmonks.com/images/weather/04d.png', 'temperature': {'temp': 80.6, 'unit': 'fahrenheit'}, 'clouds': '75%', 'humidity': '54%', 'wind': {'speed': '6.71 m/s', 'degree': 270}}",True,43257,,,False,True,"{'localteam_formation': '3-4-2-1', 'visitorteam_formation': '4-1-4-1'}","{'localteam_score': 3, 'visitorteam_score': 0, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-0', 'ft_score': '3-0', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-18 15:00:00', 'date': '2018-06-18', 'time': '15:00:00', 'timestamp': 1529334000, 'timezone': 'UTC'}, 'minute': 90, 'second': 4, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 474796, 'visitorteam_coach_id': 1452825}","{'localteam_position': 1, 'visitorteam_position': 2}","{'first_assistant_id': 21306, 'second_assistant_id': 18556, 'fourth_official_id': 23394}",1/1,,False,False
8636015,732,892,1733,28695,191,,186522,14905,18554,18645,18645,"{'code': 'clear', 'type': 'clear sky', 'icon': 'https://cdn.sportmonks.com/images/weather/01d.png', 'temperature': {'temp': 78.8, 'unit': 'fahrenheit'}, 'clouds': '0%', 'humidity': '19%', 'wind': {'speed': '4.47 m/s', 'degree': 90}}",True,41064,,,False,True,"{'localteam_formation': '4-1-4-1', 'visitorteam_formation': '3-1-4-2'}","{'localteam_score': 1, 'visitorteam_score': 2, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '1-1', 'ft_score': '1-2', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-18 18:00:00', 'date': '2018-06-18', 'time': '18:00:00', 'timestamp': 1529344800, 'timezone': 'UTC'}, 'minute': 90, 'second': 11, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 1565666, 'visitorteam_coach_id': 474589}","{'localteam_position': 3, 'visitorteam_position': 4}","{'first_assistant_id': 14647, 'second_assistant_id': 20142, 'fourth_official_id': 15883}",1/1,,False,False
8636016,732,892,1733,28695,192,,186515,16679,18720,18597,18597,"{'code': 'clouds', 'type': 'few clouds', 'icon': 'https://cdn.sportmonks.com/images/weather/02d.png', 'temperature': {'temp': 80.48, 'unit': 'fahrenheit'}, 'clouds': '12%', 'humidity': '46%', 'wind': {'speed': '6.96 m/s', 'degree': 297.001}}",True,40842,,,False,True,"{'localteam_formation': '4-2-3-1', 'visitorteam_formation': '4-2-3-1'}","{'localteam_score': 1, 'visitorteam_score': 2, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '1-1', 'ft_score': '1-2', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-19 12:00:00', 'date': '2018-06-19', 'time': '12:00:00', 'timestamp': 1529409600, 'timezone': 'UTC'}, 'minute': 90, 'second': 11, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 474731, 'visitorteam_coach_id': 17187245}","{'localteam_position': 3, 'visitorteam_position': 4}","{'first_assistant_id': 16680, 'second_assistant_id': 16681, 'fourth_official_id': 15782}",1/1,,False,False
8636017,732,892,1733,28695,192,,1609,31517,18699,18558,18558,"{'code': 'clear', 'type': 'clear sky', 'icon': 'https://cdn.sportmonks.com/images/weather/01d.png', 'temperature': {'temp': 84, 'unit': 'fahrenheit'}, 'clouds': '0%', 'humidity': '17%', 'wind': {'speed': '6.6 m/s', 'degree': 215.008}}",True,44190,,,False,True,"{'localteam_formation': '4-2-3-1', 'visitorteam_formation': '4-4-2'}","{'localteam_score': 1, 'visitorteam_score': 2, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-1', 'ft_score': '1-2', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-19 15:00:00', 'date': '2018-06-19', 'time': '15:00:00', 'timestamp': 1529420400, 'timezone': 'UTC'}, 'minute': 90, 'second': 13, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 535594, 'visitorteam_coach_id': 474395}","{'localteam_position': 2, 'visitorteam_position': 2}","{'first_assistant_id': 31518, 'second_assistant_id': 23434, 'fourth_official_id': 16445}",1/1,,False,False
8636018,732,892,1733,140842,185,,187159,16046,18702,18546,18702,,True,64468,,,False,True,"{'localteam_formation': '4-2-3-1', 'visitorteam_formation': '4-2-3-1'}","{'localteam_score': 3, 'visitorteam_score': 1, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-0', 'ft_score': '3-1', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-19 18:00:00', 'date': '2018-06-19', 'time': '18:00:00', 'timestamp': 1529431200, 'timezone': 'UTC'}, 'minute': 90, 'second': 4, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 896300, 'visitorteam_coach_id': 474336}","{'localteam_position': 1, 'visitorteam_position': 3}","{'first_assistant_id': 18523, 'second_assistant_id': 18524, 'fourth_official_id': 14516}",1/1,,False,False
8636019,732,892,1733,140842,186,,187154,25228,18701,18551,18701,"{'code': 'clear', 'type': 'clear sky', 'icon': 'https://cdn.sportmonks.com/images/weather/01d.png', 'temperature': {'temp': 70.7, 'unit': 'fahrenheit'}, 'clouds': '0%', 'humidity': '35%', 'wind': {'speed': '15.66 m/s', 'degree': 300}}",True,78011,,,False,True,"{'localteam_formation': '4-4-2', 'visitorteam_formation': '4-2-3-1'}","{'localteam_score': 1, 'visitorteam_score': 0, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '1-0', 'ft_score': '1-0', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-20 12:00:00', 'date': '2018-06-20', 'time': '12:00:00', 'timestamp': 1529496000, 'timezone': 'UTC'}, 'minute': 90, 'second': 10, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 896314, 'visitorteam_coach_id': 474402}","{'localteam_position': 2, 'visitorteam_position': 4}","{'first_assistant_id': 26865, 'second_assistant_id': 25229, 'fourth_official_id': 18725}",1/1,,False,False
8636020,732,892,1733,140842,185,,219227,16685,15251,18562,15251,"{'code': 'clear', 'type': 'clear sky', 'icon': 'https://cdn.sportmonks.com/images/weather/01d.png', 'temperature': {'temp': 76.54, 'unit': 'fahrenheit'}, 'clouds': '0%', 'humidity': '40%', 'wind': {'speed': '16.8 m/s', 'degree': 299.503}}",True,42678,,,False,True,"{'localteam_formation': '4-4-2', 'visitorteam_formation': '4-2-3-1'}","{'localteam_score': 1, 'visitorteam_score': 0, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '1-0', 'ft_score': '1-0', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-20 15:00:00', 'date': '2018-06-20', 'time': '15:00:00', 'timestamp': 1529506800, 'timezone': 'UTC'}, 'minute': 90, 'second': 59, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 472158, 'visitorteam_coach_id': 896807}","{'localteam_position': 2, 'visitorteam_position': 4}","{'first_assistant_id': 12856, 'second_assistant_id': 12852, 'fourth_official_id': 31500}",1/1,,False,False
8636021,732,892,1733,140842,186,,8869,28655,18652,18710,18710,,True,42718,,,False,True,"{'localteam_formation': '4-1-4-1', 'visitorteam_formation': '4-1-4-1'}","{'localteam_score': 0, 'visitorteam_score': 1, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-0', 'ft_score': '0-1', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-20 18:00:00', 'date': '2018-06-20', 'time': '18:00:00', 'timestamp': 1529517600, 'timezone': 'UTC'}, 'minute': 90, 'second': 6, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 474615, 'visitorteam_coach_id': 523971}","{'localteam_position': 2, 'visitorteam_position': 3}","{'first_assistant_id': 22331, 'second_assistant_id': 22330, 'fourth_official_id': 11747}",1/1,,False,False
